,isWeekend,Seasons,Holiday,Hour,isWorkingHour,Temperature,Humidity,Wind speed,Solar Radiation,Rented Bike Count
421,0,3,0,13,1,-0.9,84,1.0954451150103321,0.09,76
422,0,3,0,14,1,0.5,76,0.9486832980505138,0.17,116
423,0,3,0,15,1,1.6,73,0.9486832980505138,0.6,137
424,0,3,0,16,1,1.8,76,0.8944271909999159,0.47,181
425,0,3,0,17,1,0.4,84,0.8944271909999159,0.15,175
426,0,3,0,18,1,0.0,88,0.7745966692414834,0.0,281
427,0,3,0,19,1,1.3,65,1.0488088481701516,0.0,198
428,0,3,0,20,0,3.3,65,1.7888543819998317,0.0,165
429,0,3,0,21,0,2.8,73,1.5491933384829668,0.0,148
430,0,3,0,22,0,1.5,82,1.5491933384829668,0.0,160
431,0,3,0,23,0,0.1,81,1.70293863659264,0.0,128
432,0,3,0,0,0,-1.0,73,1.51657508881031,0.0,122
433,0,3,0,1,0,-2.0,72,0.8944271909999159,0.0,122
434,0,3,0,2,0,-2.7,72,0.9486832980505138,0.0,93
435,0,3,0,3,0,-2.8,58,1.2649110640673518,0.0,55
436,0,3,0,4,0,-2.9,59,1.3416407864998738,0.0,39
437,0,3,0,5,0,-3.9,66,0.8366600265340756,0.0,55
438,0,3,0,6,0,-4.3,70,1.2649110640673518,0.0,78
439,0,3,0,7,0,-4.4,64,1.6733200530681511,0.0,165
440,0,3,0,8,1,-5.2,58,1.4832396974191326,0.0,390
441,0,3,0,9,1,-5.3,48,1.61245154965971,0.18,199
442,0,3,0,10,1,-4.6,41,1.6733200530681511,0.57,151
443,0,3,0,11,1,-3.5,35,1.4832396974191326,0.87,174
444,0,3,0,12,1,-2.5,31,1.61245154965971,1.08,191
445,0,3,0,13,1,-2.2,25,1.7888543819998317,1.17,189
446,0,3,0,14,1,-2.2,23,1.9235384061671346,1.09,178
447,0,3,0,15,1,-1.3,26,1.7320508075688772,0.91,195
448,0,3,0,16,1,-1.8,31,1.760681686165901,0.56,211
449,0,3,0,17,1,-2.7,35,1.3416407864998738,0.18,256
450,0,3,0,18,1,-3.8,42,1.816590212458495,0.0,384
451,0,3,0,19,1,-4.5,51,1.4142135623730951,0.0,276
452,0,3,0,20,0,-4.9,55,1.4142135623730951,0.0,225
453,0,3,0,21,0,-5.0,57,1.378404875209022,0.0,224
454,0,3,0,22,0,-5.5,56,1.224744871391589,0.0,213
455,0,3,0,23,0,-5.8,57,1.3038404810405297,0.0,149
456,0,3,0,0,0,-6.5,63,1.224744871391589,0.0,142
457,0,3,0,1,0,-7.3,67,1.0488088481701516,0.0,172
458,0,3,0,2,0,-7.8,68,0.9486832980505138,0.0,108
459,0,3,0,3,0,-8.1,70,1.140175425099138,0.0,71
460,0,3,0,4,0,-8.5,73,1.0,0.0,38
461,0,3,0,5,0,-8.3,67,0.9486832980505138,0.0,56
462,0,3,0,6,0,-8.2,66,0.9486832980505138,0.0,97
463,0,3,0,7,0,-8.1,67,0.9486832980505138,0.0,213
464,0,3,0,8,1,-7.8,65,1.0488088481701516,0.0,466
465,0,3,0,9,1,-6.7,62,1.0488088481701516,0.09,239
466,0,3,0,10,1,-5.4,56,1.0488088481701516,0.28,162
467,0,3,0,11,1,-4.2,51,1.0488088481701516,0.4,204
468,0,3,0,12,1,-3.2,49,1.140175425099138,0.53,209
469,0,3,0,13,1,-1.3,43,1.0,0.8,228
470,0,3,0,14,1,-0.5,44,1.0,0.71,243
471,0,3,0,15,1,-0.2,45,1.0,0.41,240
472,0,3,0,16,1,-0.5,48,1.0488088481701516,0.12,225
473,0,3,0,17,1,-0.9,70,1.0488088481701516,0.02,237
474,0,3,0,18,1,-1.4,79,1.2649110640673518,0.0,329
475,0,3,0,19,1,-1.5,81,1.3416407864998738,0.0,190
476,0,3,0,20,0,-1.9,86,0.9486832980505138,0.0,165
477,0,3,0,21,0,-2.0,83,1.0954451150103321,0.0,197
478,0,3,0,22,0,-1.6,82,0.6324555320336759,0.0,184
479,0,3,0,23,0,-1.1,87,1.1832159566199232,0.0,153
480,0,3,0,0,0,-1.3,90,1.4142135623730951,0.0,166
481,0,3,0,1,0,-1.8,90,1.2649110640673518,0.0,189
482,0,3,0,2,0,-2.2,88,1.1832159566199232,0.0,132
483,0,3,0,3,0,-2.9,89,1.140175425099138,0.0,79
484,0,3,0,4,0,-3.6,91,1.0954451150103321,0.0,58
485,0,3,0,5,0,-4.3,91,1.224744871391589,0.0,49
486,0,3,0,6,0,-4.8,91,1.0488088481701516,0.0,84
487,0,3,0,7,0,-5.3,90,1.0488088481701516,0.0,178
488,0,3,0,8,1,-5.6,89,0.9486832980505138,0.0,423
489,0,3,0,9,1,-5.3,88,0.6324555320336759,0.21,265
490,0,3,0,10,1,-3.0,71,0.8366600265340756,0.67,169
491,0,3,0,11,1,-0.7,62,0.8366600265340756,0.77,243
492,0,3,0,12,1,1.9,40,1.4142135623730951,1.04,290
493,0,3,0,13,1,3.2,42,1.3416407864998738,1.08,285
494,0,3,0,14,1,4.3,47,1.51657508881031,0.96,255
495,0,3,0,15,1,4.4,46,1.1832159566199232,0.78,316
496,0,3,0,16,1,4.1,51,1.3416407864998738,0.48,301
497,0,3,0,17,1,2.9,60,1.140175425099138,0.16,366
498,0,3,0,18,1,1.7,64,1.140175425099138,0.0,531
499,0,3,0,19,1,0.8,71,0.9486832980505138,0.0,355
500,0,3,0,20,0,0.2,72,0.8366600265340756,0.0,288
501,0,3,0,21,0,-0.4,74,0.7745966692414834,0.0,248
502,0,3,0,22,0,-1.1,78,0.7745966692414834,0.0,252
503,0,3,0,23,0,-1.5,79,0.7745966692414834,0.0,212
504,0,3,1,0,0,-1.7,79,0.7071067811865476,0.0,196
505,0,3,1,1,0,-1.6,79,0.7745966692414834,0.0,250
506,0,3,1,2,0,-1.1,79,0.8366600265340756,0.0,161
507,0,3,1,3,0,-0.6,76,0.7071067811865476,0.0,99
508,0,3,1,4,0,-0.3,76,0.9486832980505138,0.0,64
509,0,3,1,5,0,-0.2,73,0.8944271909999159,0.0,76
510,0,3,1,6,0,-0.1,71,0.8944271909999159,0.0,114
511,0,3,1,7,0,-0.3,72,0.8366600265340756,0.0,283
512,0,3,1,8,1,-0.4,69,0.7071067811865476,0.0,544
513,0,3,1,9,1,0.3,67,0.8366600265340756,0.03,298
514,0,3,1,10,1,1.4,64,1.0,0.25,248
515,0,3,1,11,1,3.1,57,0.8944271909999159,0.63,278
516,0,3,1,12,1,4.5,56,0.8944271909999159,0.71,301
517,0,3,1,13,1,5.4,55,1.0954451150103321,0.66,320
518,0,3,1,14,1,5.9,55,0.7745966692414834,0.48,326
519,0,3,1,15,1,6.5,55,0.9486832980505138,0.38,386
520,0,3,1,16,1,6.0,58,0.8366600265340756,0.19,416
521,0,3,1,17,1,5.4,61,1.140175425099138,0.08,477
522,0,3,1,18,1,4.9,63,0.7745966692414834,0.0,671
523,0,3,1,19,1,5.2,64,0.8366600265340756,0.0,481
524,0,3,1,20,0,5.9,67,1.140175425099138,0.0,323
525,0,3,1,21,0,6.1,70,1.4832396974191326,0.0,309
526,0,3,1,22,0,6.1,70,1.6431676725154984,0.0,314
527,0,3,1,23,0,5.8,74,1.5811388300841898,0.0,249
528,1,3,0,0,0,5.8,75,1.378404875209022,0.0,282
529,1,3,0,1,0,5.7,75,1.3038404810405297,0.0,337
530,1,3,0,2,0,5.6,76,1.2649110640673518,0.0,312
531,1,3,0,3,0,5.4,77,1.2649110640673518,0.0,230
532,1,3,0,4,0,5.3,79,0.9486832980505138,0.0,120
533,1,3,0,5,0,5.0,81,1.0954451150103321,0.0,59
534,1,3,0,6,0,5.1,81,1.140175425099138,0.0,63
535,1,3,0,7,0,5.1,82,0.8366600265340756,0.0,99
536,1,3,0,8,1,5.1,83,0.9486832980505138,0.0,188
537,1,3,0,9,1,5.2,84,0.8366600265340756,0.03,239
538,1,3,0,10,1,5.4,82,1.0954451150103321,0.13,235
539,1,3,0,11,1,5.7,81,1.0488088481701516,0.18,282
540,1,3,0,12,1,7.0,72,1.378404875209022,0.64,325
541,1,3,0,13,1,7.7,68,1.0,0.58,423
542,1,3,0,14,1,8.6,63,1.2649110640673518,0.72,405
543,1,3,0,15,1,8.6,64,1.224744871391589,0.57,443
544,1,3,0,16,1,8.2,64,1.0,0.32,473
545,1,3,0,17,1,7.7,67,0.9486832980505138,0.11,453
546,1,3,0,18,1,6.6,73,0.6324555320336759,0.0,340
547,1,3,0,19,1,6.0,76,1.0488088481701516,0.0,260
548,1,3,0,20,0,5.9,75,1.224744871391589,0.0,258
549,1,3,0,21,0,5.6,77,0.9486832980505138,0.0,279
550,1,3,0,22,0,5.3,79,0.7745966692414834,0.0,282
551,1,3,0,23,0,5.5,80,0.7745966692414834,0.0,237
552,1,3,1,0,0,5.6,78,0.7745966692414834,0.0,266
553,1,3,1,1,0,5.6,78,0.7071067811865476,0.0,251
554,1,3,1,2,0,5.4,80,0.9486832980505138,0.0,196
555,1,3,1,3,0,5.2,82,0.8944271909999159,0.0,149
556,1,3,1,4,0,5.2,82,0.8366600265340756,0.0,79
557,1,3,1,5,0,5.1,82,0.7745966692414834,0.0,44
558,1,3,1,6,0,4.9,84,1.140175425099138,0.0,12
559,1,3,1,7,0,4.7,89,1.0488088481701516,0.0,3
560,1,3,1,8,1,4.6,91,1.3038404810405297,0.0,4
561,1,3,1,9,1,4.6,94,0.9486832980505138,0.0,3
562,1,3,1,10,1,4.8,96,0.7745966692414834,0.04,4
563,1,3,1,11,1,4.6,95,0.8944271909999159,0.05,9
564,1,3,1,12,1,4.1,91,0.8944271909999159,0.07,4
565,1,3,1,13,1,3.7,90,0.8366600265340756,0.15,7
566,1,3,1,14,1,3.3,90,1.5811388300841898,0.19,28
567,1,3,1,15,1,2.9,90,1.4142135623730951,0.08,38
568,1,3,1,16,1,2.3,91,1.816590212458495,0.07,54
569,1,3,1,17,1,2.2,86,1.61245154965971,0.04,104
570,1,3,1,18,1,1.9,82,2.073644135332772,0.01,128
571,1,3,1,19,1,1.1,68,2.0976176963403033,0.0,132
572,1,3,1,20,0,0.6,67,1.816590212458495,0.0,116
573,1,3,1,21,0,0.4,69,1.8708286933869707,0.0,145
574,1,3,1,22,0,0.2,69,1.6431676725154984,0.0,110
575,1,3,1,23,0,0.0,63,1.7888543819998317,0.0,128
576,0,3,1,0,0,-0.6,64,1.5491933384829668,0.0,160
577,0,3,1,1,0,-1.2,57,2.073644135332772,0.0,132
578,0,3,1,2,0,-1.8,53,2.0248456731316584,0.0,115
579,0,3,1,3,0,-2.3,52,1.8439088914585775,0.0,100
580,0,3,1,4,0,-3.0,51,1.7888543819998317,0.0,72
581,0,3,1,5,0,-3.7,51,1.61245154965971,0.0,32
582,0,3,1,6,0,-4.1,50,1.7320508075688772,0.0,59
583,0,3,1,7,0,-4.6,46,1.6733200530681511,0.0,61
584,0,3,1,8,1,-4.9,44,1.7320508075688772,0.0,94
585,0,3,1,9,1,-4.6,40,1.8708286933869707,0.18,107
586,0,3,1,10,1,-3.7,35,1.9235384061671346,0.57,133
587,0,3,1,11,1,-2.8,35,1.70293863659264,0.87,179
588,0,3,1,12,1,-1.6,33,1.5811388300841898,1.18,221
589,0,3,1,13,1,-1.5,33,1.9493588689617927,1.18,244
590,0,3,1,14,1,-0.4,31,1.4142135623730951,1.1,274
591,0,3,1,15,1,0.4,28,1.5811388300841898,0.9,319
592,0,3,1,16,1,0.4,27,1.4142135623730951,0.58,272
593,0,3,1,17,1,-0.7,29,1.4142135623730951,0.21,260
594,0,3,1,18,1,-1.6,33,1.4142135623730951,0.0,237
595,0,3,1,19,1,-1.8,41,1.449137674618944,0.0,184
596,0,3,1,20,0,-2.1,49,1.3038404810405297,0.0,181
597,0,3,1,21,0,-1.7,51,1.3038404810405297,0.0,185
598,0,3,1,22,0,-1.3,53,1.3038404810405297,0.0,176
599,0,3,1,23,0,-1.0,55,1.378404875209022,0.0,169
600,0,3,0,0,0,-1.4,58,1.0,0.0,178
601,0,3,0,1,0,-1.5,62,1.140175425099138,0.0,127
602,0,3,0,2,0,-2.1,69,1.0,0.0,85
603,0,3,0,3,0,-2.6,70,1.0,0.0,72
604,0,3,0,4,0,-2.6,72,1.1832159566199232,0.0,49
605,0,3,0,5,0,-2.9,77,0.8944271909999159,0.0,65
606,0,3,0,6,0,-2.8,73,0.8366600265340756,0.0,120
607,0,3,0,7,0,-2.9,73,1.378404875209022,0.0,296
608,0,3,0,8,1,-2.7,68,1.4832396974191326,0.0,578
609,0,3,0,9,1,-2.8,52,1.70293863659264,0.16,293
610,0,3,0,10,1,-2.2,36,2.0248456731316584,0.53,180
611,0,3,0,11,1,-2.1,28,2.2135943621178655,0.87,250
612,0,3,0,12,1,-1.3,23,2.0,1.09,262
613,0,3,0,13,1,-2.0,15,2.16794833886788,1.18,262
614,0,3,0,14,1,-1.6,20,2.073644135332772,1.11,271
615,0,3,0,15,1,-1.9,17,2.23606797749979,0.93,246
616,0,3,0,16,1,-1.9,17,1.816590212458495,0.61,282
617,0,3,0,17,1,-3.6,20,1.9235384061671346,0.23,350
618,0,3,0,18,1,-4.7,23,1.8439088914585775,0.01,481
619,0,3,0,19,1,-5.4,27,1.7320508075688772,0.0,317
620,0,3,0,20,0,-6.1,32,2.16794833886788,0.0,252
621,0,3,0,21,0,-6.6,39,1.7888543819998317,0.0,220
622,0,3,0,22,0,-7.2,38,1.760681686165901,0.0,213
623,0,3,0,23,0,-7.5,37,1.760681686165901,0.0,156
624,0,3,0,0,0,-7.9,37,1.4832396974191326,0.0,133
625,0,3,0,1,0,-8.2,39,1.3416407864998738,0.0,142
626,0,3,0,2,0,-8.6,37,1.224744871391589,0.0,93
627,0,3,0,3,0,-9.1,37,1.0,0.0,81
628,0,3,0,4,0,-9.1,33,1.51657508881031,0.0,55
629,0,3,0,5,0,-9.4,36,1.378404875209022,0.0,66
630,0,3,0,6,0,-9.8,37,1.3038404810405297,0.0,105
631,0,3,0,7,0,-10.1,38,1.51657508881031,0.0,262
632,0,3,0,8,1,-10.2,35,1.3416407864998738,0.0,502
633,0,3,0,9,1,-9.8,33,1.4142135623730951,0.17,279
634,0,3,0,10,1,-8.5,29,1.5491933384829668,0.56,146
635,0,3,0,11,1,-6.8,28,1.449137674618944,0.88,213
636,0,3,0,12,1,-5.5,21,1.449137674618944,1.08,230
637,0,3,0,13,1,-4.7,18,1.9235384061671346,1.16,258
638,0,3,0,14,1,-4.0,18,1.5491933384829668,1.09,231
639,0,3,0,15,1,-3.1,16,1.4832396974191326,0.9,228
640,0,3,0,16,1,-3.2,23,1.6431676725154984,0.57,269
641,0,3,0,17,1,-4.2,26,1.4832396974191326,0.2,314
642,0,3,0,18,1,-5.2,32,1.4832396974191326,0.0,466
643,0,3,0,19,1,-5.5,31,1.449137674618944,0.0,315
644,0,3,0,20,0,-5.9,34,0.9486832980505138,0.0,262
645,0,3,0,21,0,-6.4,34,1.0954451150103321,0.0,242
646,0,3,0,22,0,-6.4,36,1.140175425099138,0.0,243
647,0,3,0,23,0,-6.3,39,0.9486832980505138,0.0,216
648,0,3,0,0,0,-6.5,41,1.3038404810405297,0.0,164
649,0,3,0,1,0,-6.6,39,1.1832159566199232,0.0,169
650,0,3,0,2,0,-6.6,34,1.3416407864998738,0.0,163
651,0,3,0,3,0,-6.0,32,1.5811388300841898,0.0,86
652,0,3,0,4,0,-5.8,32,1.2649110640673518,0.0,50
653,0,3,0,5,0,-5.7,28,1.0954451150103321,0.0,61
654,0,3,0,6,0,-5.5,24,0.7071067811865476,0.0,103
655,0,3,0,7,0,-5.0,31,0.7071067811865476,0.0,257
656,0,3,0,8,1,-4.7,30,0.7745966692414834,0.0,554
657,0,3,0,9,1,-4.3,38,0.8366600265340756,0.04,326
658,0,3,0,10,1,-3.4,33,1.140175425099138,0.33,225
659,0,3,0,11,1,-2.1,34,1.0,0.65,288
660,0,3,0,12,1,-0.8,38,1.0,0.75,286
661,0,3,0,13,1,0.8,46,1.1832159566199232,0.8,301
662,0,3,0,14,1,0.8,55,1.3416407864998738,0.59,311
663,0,3,0,15,1,0.4,57,1.5491933384829668,0.36,303
664,0,3,0,16,1,0.3,57,1.51657508881031,0.19,390
665,0,3,0,17,1,0.2,58,1.4142135623730951,0.08,407
666,0,3,0,18,1,-0.6,62,1.2649110640673518,0.0,552
667,0,3,0,19,1,-0.4,62,0.9486832980505138,0.0,402
668,0,3,0,20,0,-0.3,62,1.140175425099138,0.0,319
669,0,3,0,21,0,-0.2,62,0.7745966692414834,0.0,332
670,0,3,0,22,0,0.0,63,1.140175425099138,0.0,285
671,0,3,0,23,0,0.1,63,1.0488088481701516,0.0,260
672,0,3,0,0,0,0.2,63,0.8366600265340756,0.0,233
673,0,3,0,1,0,0.3,63,0.8366600265340756,0.0,269
674,0,3,0,2,0,0.5,63,1.0,0.0,210
675,0,3,0,3,0,0.6,64,0.6324555320336759,0.0,135
676,0,3,0,4,0,0.6,65,0.6324555320336759,0.0,85
677,0,3,0,5,0,0.7,66,0.8366600265340756,0.0,67
678,0,3,0,6,0,0.8,68,0.7745966692414834,0.0,128
679,0,3,0,7,0,0.9,67,0.7745966692414834,0.0,289
680,0,3,0,8,1,1.0,68,0.7745966692414834,0.0,636
681,0,3,0,9,1,1.2,67,0.4472135954999579,0.06,353
682,0,3,0,10,1,1.9,65,0.5477225575051661,0.17,252
683,0,3,0,11,1,3.1,62,1.0488088481701516,0.29,317
684,0,3,0,12,1,4.3,62,1.2649110640673518,0.52,363
685,0,3,0,13,1,5.2,58,1.5811388300841898,0.81,370
686,0,3,0,14,1,5.7,54,1.8708286933869707,0.83,419
687,0,3,0,15,1,5.7,53,1.6431676725154984,0.65,426
688,0,3,0,16,1,5.4,56,1.4832396974191326,0.39,504
689,0,3,0,17,1,4.5,59,1.2649110640673518,0.14,534
690,0,3,0,18,1,3.6,62,1.1832159566199232,0.01,574
691,0,3,0,19,1,2.7,68,1.0954451150103321,0.0,395
692,0,3,0,20,0,1.7,73,0.7071067811865476,0.0,292
693,0,3,0,21,0,1.0,77,1.224744871391589,0.0,282
694,0,3,0,22,0,0.8,77,1.1832159566199232,0.0,294
695,0,3,0,23,0,0.3,80,0.8944271909999159,0.0,236
696,1,3,0,0,0,-0.4,83,1.0954451150103321,0.0,240
697,1,3,0,1,0,-0.5,83,0.8366600265340756,0.0,234
698,1,3,0,2,0,-0.9,84,0.7745966692414834,0.0,192
699,1,3,0,3,0,-1.1,83,0.8944271909999159,0.0,127
700,1,3,0,4,0,-1.1,83,0.8366600265340756,0.0,86
701,1,3,0,5,0,-1.2,81,0.8944271909999159,0.0,52
702,1,3,0,6,0,-1.1,81,1.0,0.0,62
703,1,3,0,7,0,-0.7,79,0.8366600265340756,0.0,88
704,1,3,0,8,1,-0.4,78,0.7071067811865476,0.0,162
705,1,3,0,9,1,0.2,76,1.140175425099138,0.03,224
706,1,3,0,10,1,0.8,73,0.7071067811865476,0.15,208
707,1,3,0,11,1,2.0,69,1.0,0.32,237
708,1,3,0,12,1,3.2,64,0.8944271909999159,0.47,274
709,1,3,0,13,1,4.0,62,1.0,0.51,333
710,1,3,0,14,1,4.3,60,1.0954451150103321,0.4,356
711,1,3,0,15,1,4.3,61,0.8366600265340756,0.23,337
712,1,3,0,16,1,4.1,63,0.8366600265340756,0.13,345
713,1,3,0,17,1,3.8,64,0.9486832980505138,0.01,183
714,1,3,0,18,1,3.0,84,1.3038404810405297,0.0,45
715,1,3,0,19,1,2.3,89,0.7745966692414834,0.0,40
716,1,3,0,20,0,1.9,90,0.9486832980505138,0.0,66
717,1,3,0,21,0,1.8,92,1.0488088481701516,0.0,64
718,1,3,0,22,0,1.8,92,1.0954451150103321,0.0,30
719,1,3,0,23,0,1.4,92,1.378404875209022,0.0,42
720,1,3,1,0,0,0.9,95,1.3416407864998738,0.0,43
721,1,3,1,1,0,0.5,95,1.449137674618944,0.0,43
722,1,3,1,2,0,0.4,95,1.3038404810405297,0.0,65
723,1,3,1,3,0,0.3,91,1.4142135623730951,0.0,65
724,1,3,1,4,0,-0.2,87,1.8708286933869707,0.0,32
725,1,3,1,5,0,-0.8,85,1.6733200530681511,0.0,22
726,1,3,1,6,0,-1.3,84,1.5491933384829668,0.0,25
727,1,3,1,7,0,-1.8,86,1.3038404810405297,0.0,39
728,1,3,1,8,1,-2.1,86,1.1832159566199232,0.0,84
729,1,3,1,9,1,-1.9,82,1.2649110640673518,0.15,103
730,1,3,1,10,1,-0.5,73,1.3038404810405297,0.53,110
731,1,3,1,11,1,0.8,62,1.6733200530681511,0.88,142
732,1,3,1,12,1,1.4,47,2.1213203435596424,1.1,209
733,1,3,1,13,1,2.5,36,1.9235384061671346,1.15,267
734,1,3,1,14,1,3.0,28,1.9493588689617927,1.1,262
735,1,3,1,15,1,3.1,25,1.9748417658131499,0.9,300
736,1,3,1,16,1,2.7,26,1.6431676725154984,0.59,272
737,1,3,1,17,1,1.7,30,1.70293863659264,0.22,240
738,1,3,1,18,1,0.7,31,1.51657508881031,0.01,215
739,1,3,1,19,1,0.0,31,1.4832396974191326,0.0,163
740,1,3,1,20,0,-1.0,32,0.9486832980505138,0.0,161
741,1,3,1,21,0,-1.6,35,1.0,0.0,179
742,1,3,1,22,0,-2.1,36,1.3038404810405297,0.0,155
743,1,3,1,23,0,-2.6,40,0.7745966692414834,0.0,227
744,0,3,1,0,0,-3.2,40,0.7071067811865476,0.0,206
745,0,3,1,1,0,-3.3,41,0.8366600265340756,0.0,230
746,0,3,1,2,0,-3.7,42,0.9486832980505138,0.0,178
747,0,3,1,3,0,-4.0,44,1.0,0.0,119
748,0,3,1,4,0,-4.2,53,1.0488088481701516,0.0,62
749,0,3,1,5,0,-4.4,54,0.8944271909999159,0.0,61
750,0,3,1,6,0,-4.5,51,1.0488088481701516,0.0,65
751,0,3,1,7,0,-4.7,56,1.0488088481701516,0.0,81
752,0,3,1,8,1,-5.0,55,1.0,0.0,89
753,0,3,1,9,1,-4.3,39,0.8366600265340756,0.15,121
754,0,3,1,10,1,-1.6,32,0.8944271909999159,0.53,139
755,0,3,1,11,1,0.1,27,1.4832396974191326,0.84,169
756,0,3,1,12,1,1.5,20,1.6733200530681511,1.03,225
757,0,3,1,13,1,2.4,22,1.51657508881031,1.1,248
758,0,3,1,14,1,3.7,24,1.449137674618944,1.01,298
759,0,3,1,15,1,3.0,27,1.70293863659264,0.78,344
760,0,3,1,16,1,3.0,28,1.5811388300841898,0.51,310
761,0,3,1,17,1,1.8,33,1.816590212458495,0.18,271
762,0,3,1,18,1,0.8,34,1.378404875209022,0.01,218
763,0,3,1,19,1,-0.1,39,1.140175425099138,0.0,125
764,0,3,1,20,0,-0.3,40,1.0954451150103321,0.0,206
765,0,3,1,21,0,-0.9,44,1.0954451150103321,0.0,203
766,0,3,1,22,0,-1.3,48,0.8944271909999159,0.0,168
767,0,3,1,23,0,-1.6,51,0.8366600265340756,0.0,154
768,0,3,0,0,0,-1.8,54,1.0488088481701516,0.0,148
769,0,3,0,1,0,-2.1,56,0.8944271909999159,0.0,108
770,0,3,0,2,0,-2.3,62,0.9486832980505138,0.0,69
771,0,3,0,3,0,-2.5,62,0.6324555320336759,0.0,41
772,0,3,0,4,0,-2.7,67,0.7071067811865476,0.0,31
773,0,3,0,5,0,-3.1,67,0.7745966692414834,0.0,58
774,0,3,0,6,0,-3.2,67,0.6324555320336759,0.0,139
775,0,3,0,7,0,-3.2,69,0.7071067811865476,0.0,344
776,0,3,0,8,1,-3.4,71,0.8944271909999159,0.0,655
777,0,3,0,9,1,-3.1,66,0.4472135954999579,0.12,315
778,0,3,0,10,1,-1.4,50,1.378404875209022,0.38,208
779,0,3,0,11,1,-0.4,40,1.51657508881031,0.66,269
780,0,3,0,12,1,0.9,29,1.378404875209022,0.88,293
781,0,3,0,13,1,1.5,23,1.8973665961010275,0.95,273
782,0,3,0,14,1,1.7,20,2.0976176963403033,0.91,302
783,0,3,0,15,1,1.5,22,1.7320508075688772,0.76,295
784,0,3,0,16,1,1.3,23,1.70293863659264,0.51,320
785,0,3,0,17,1,0.3,27,1.61245154965971,0.18,373
786,0,3,0,18,1,-0.8,24,1.51657508881031,0.01,675
787,0,3,0,19,1,-1.3,28,1.5491933384829668,0.0,403
788,0,3,0,20,0,-1.9,26,1.4832396974191326,0.0,364
789,0,3,0,21,0,-2.6,28,1.4142135623730951,0.0,304
790,0,3,0,22,0,-3.4,33,1.5491933384829668,0.0,273
791,0,3,0,23,0,-3.8,35,1.51657508881031,0.0,186
792,0,3,0,0,0,-4.3,38,1.1832159566199232,0.0,160
793,0,3,0,1,0,-5.0,42,1.0954451150103321,0.0,130
794,0,3,0,2,0,-5.5,43,1.4142135623730951,0.0,110
795,0,3,0,3,0,-6.1,45,1.140175425099138,0.0,67
796,0,3,0,4,0,-6.1,45,1.51657508881031,0.0,43
797,0,3,0,5,0,-6.4,47,1.5491933384829668,0.0,67
798,0,3,0,6,0,-6.7,48,1.5491933384829668,0.0,137
799,0,3,0,7,0,-6.9,48,1.5491933384829668,0.0,308
800,0,3,0,8,1,-7.0,49,1.224744871391589,0.0,670
801,0,3,0,9,1,-6.8,44,1.3038404810405297,0.16,342
802,0,3,0,10,1,-5.6,38,1.70293863659264,0.55,213
803,0,3,0,11,1,-4.5,36,1.7888543819998317,0.77,267
804,0,3,0,12,1,-3.4,32,1.760681686165901,1.02,297
805,0,3,0,13,1,-2.2,31,1.51657508881031,1.13,279
806,0,3,0,14,1,-1.5,30,1.6733200530681511,1.1,270
807,0,3,0,15,1,-1.1,29,1.6733200530681511,0.96,286
808,0,3,0,16,1,-0.4,30,1.4142135623730951,0.62,299
809,0,3,0,17,1,-1.9,35,1.3416407864998738,0.25,382
810,0,3,0,18,1,-3.1,39,1.449137674618944,0.0,637
811,0,3,0,19,1,-3.7,41,1.4142135623730951,0.0,431
812,0,3,0,20,0,-3.9,44,1.5811388300841898,0.0,294
813,0,3,0,21,0,-4.3,47,1.6733200530681511,0.0,335
814,0,3,0,22,0,-5.2,53,1.140175425099138,0.0,291
815,0,3,0,23,0,-5.9,54,0.8944271909999159,0.0,197
816,0,3,0,0,0,-6.3,54,1.1832159566199232,0.0,159
817,0,3,0,1,0,-6.9,56,1.51657508881031,0.0,150
818,0,3,0,2,0,-7.3,57,1.4142135623730951,0.0,123
819,0,3,0,3,0,-7.4,54,1.3038404810405297,0.0,57
820,0,3,0,4,0,-7.5,55,1.140175425099138,0.0,38
821,0,3,0,5,0,-7.6,49,1.140175425099138,0.0,66
822,0,3,0,6,0,-7.6,47,1.51657508881031,0.0,120
823,0,3,0,7,0,-8.1,51,0.7071067811865476,0.0,302
824,0,3,0,8,1,-8.6,55,0.7745966692414834,0.0,646
825,0,3,0,9,1,-7.9,48,1.0954451150103321,0.14,340
826,0,3,0,10,1,-6.4,43,1.0,0.43,197
827,0,3,0,11,1,-4.4,40,0.8944271909999159,0.69,264
828,0,3,0,12,1,-2.9,33,0.9486832980505138,0.92,290
829,0,3,0,13,1,-2.0,32,1.0,0.91,284
830,0,3,0,14,1,-0.8,32,1.1832159566199232,0.78,262
831,0,3,0,15,1,-1.2,31,0.8944271909999159,0.47,281
832,0,3,0,16,1,-1.4,34,1.3416407864998738,0.3,309
833,0,3,0,17,1,-2.1,37,1.1832159566199232,0.09,397
834,0,3,0,18,1,-2.6,38,1.1832159566199232,0.0,603
835,0,3,0,19,1,-2.7,39,1.1832159566199232,0.0,417
836,0,3,0,20,0,-2.8,39,1.3038404810405297,0.0,311
837,0,3,0,21,0,-3.1,41,1.4142135623730951,0.0,310
838,0,3,0,22,0,-3.6,46,1.140175425099138,0.0,306
839,0,3,0,23,0,-4.0,48,1.224744871391589,0.0,221
840,0,3,0,0,0,-4.7,52,1.3416407864998738,0.0,202
